Title,Document,EPA.Comment.Letter.Date,Federal.Register.Date,Agency,State,eis_url,EIS_ID,EIS.Title,EIS.Number,Document.Type,EIS.Comment.Due..Review.Period.Date,Amended.Notice.Date,Amended.Notice,Supplemental.Information,Website,State.or.Territory,Lead.Agency,Contact.Name,Contact.Phone,Rating..if.Draft.EIS.
Three Basins Timber Sale Project  Proposal to Treat 760 Acres of Mature Forest  Implementation  Caribou-Targhee National Forest  Montpellier Ranger District  Bearlake and Caribou Counties  ID,Final,09/18/2006,08/18/2006,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=87298,87298,Three Basins Timber Sale Project  Proposal to Treat 760 Acres of Mature Forest  Implementation  Caribou-Targhee National Forest  Montpellier Ranger District  Bearlake and Caribou Counties  ID,20060341,Final,2006-09-1800:00:00.0,NA,NA,NA,NA,ID,Forest Service,Robbin Redman,208-557-5821,NA
Custer National Forest Weed Management  To Implement Specific Invasive Weed Treatments  Carbon  Stillwater  Sweetgrass  Park  Powder River  Rosebud and Carter Counties  MT and Harding County  SD,Draft,09/25/2006,08/18/2006,Forest Service,NA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85840,85840,Custer National Forest Weed Management  To Implement Specific Invasive Weed Treatments  Carbon  Stillwater  Sweetgrass  Park  Powder River  Rosebud and Carter Counties  MT and Harding County  SD,20060340,Draft,2006-10-0200:00:00.0,NA,NA,NA,NA,NA,Forest Service,Kim Reid,406-657-6205 x233,LO
Empire Vegetation Management Project  Additional Information to Clarify Previous Analysis  Vegetation  Fire/Fuels/Air Quality  Wildlife  Watershed  and Botanical Resource/Noxious Weeds  Mount Hough Ranger District  Plumas National Forest  Plumas County  CA,Final Supplement,08/18/2006,08/11/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85839,85839,Empire Vegetation Management Project  Additional Information to Clarify Previous Analysis  Vegetation  Fire/Fuels/Air Quality  Wildlife  Watershed  and Botanical Resource/Noxious Weeds  Mount Hough Ranger District  Plumas National Forest  Plumas County  CA,20060327,Final Supplement,2006-09-1100:00:00.0,NA,NA,NA,NA,CA,Forest Service,Gary Rotta,530-283-0555,NA
Cabin Gulch Vegetation Treatment Project  Restore Fire-Adapted Ecosystems.  Reduce Hazardous Fuels   and Water Quality Tributaries to Deep Creek  Helena National Forest  Townsend Ranger District  Broadwater County  MT,Draft,09/15/2006,08/04/2006,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85838,85838,Cabin Gulch Vegetation Treatment Project  Restore Fire-Adapted Ecosystems.  Reduce Hazardous Fuels   and Water Quality Tributaries to Deep Creek  Helena National Forest  Townsend Ranger District  Broadwater County  MT,20060324,Draft,2006-09-1800:00:00.0,NA,NA,NA,NA,MT,Forest Service,Sharon Scott,406-449-5490,EC2
Scratchings Timber Sale Project  Timber Harvest up to Approximately 42 Million Board Feet  Suemez Island  Craig Ranger District  Tongass National Forest  AK,Draft,09/18/2006,08/04/2006,Forest Service,AK,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85837,85837,Scratchings Timber Sale Project  Timber Harvest up to Approximately 42 Million Board Feet  Suemez Island  Craig Ranger District  Tongass National Forest  AK,20060323,Draft,2006-09-1800:00:00.0,NA,NA,NA,NA,AK,Forest Service,Dennis Sylvia,907-828-3226,EC2
Diamond Vegetation Management Project  To Shift Existing Conditions Toward Desired Future Conditions  MT. Hough Ranger District  Plumas National Forest  Plumas County  CA,Draft,09/20/2006,08/04/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85836,85836,Diamond Vegetation Management Project  To Shift Existing Conditions Toward Desired Future Conditions  MT. Hough Ranger District  Plumas National Forest  Plumas County  CA,20060321,Draft,2006-09-1800:00:00.0,NA,NA,NA,NA,CA,Forest Service,Merri Carol Martens,530-283-7689,EC2
Antelope-Pardee 500kV Transmission Project  Construct  Operate and Maintain a New 25.6 mile 500kV Transmission Line  Right-of-Way Permit and Special Use Authorization  Angeles National Forest  Los Angeles County  CA,Draft,10/03/2006,08/04/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85835,85835,Antelope-Pardee 500kV Transmission Project  Construct  Operate and Maintain a New 25.6 mile 500kV Transmission Line  Right-of-Way Permit and Special Use Authorization  Angeles National Forest  Los Angeles County  CA,20060315,Draft,2006-10-0300:00:00.0,2006-09-2200:00:00.0,Revision of FR Notice Published 08/04/2006:  Extended Comment Period from   09/18/2006 to 10/03/2006,NA,NA,CA,Forest Service,Marian Kadota,805-961-5732,EC2
SPI Road Project  Construction of an Access Road Across National Forest Land  Special Use Permit  Six Rivers National Forest  Lower Trinity Ranger District  Trinity County  CA,Draft,09/08/2006,07/28/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85834,85834,SPI Road Project  Construction of an Access Road Across National Forest Land  Special Use Permit  Six Rivers National Forest  Lower Trinity Ranger District  Trinity County  CA,20060312,Draft,2007-01-0800:00:00.0,2006-11-2400:00:00.0,Revision to FR Notice Published 07/28/2006  Reopening Comment Period from   09/11/2006 to 01/08/2007,NA,NA,CA,Forest Service,Katherine Worn,707-441-3561,EC2
White River National Forest Travel Management Plan  To Accommodate and Balance Transportation Needs  Implementation  Eagle  Garfield  Gunnison  Mesa  Moffat  Pitkin  Rio Blanco  Routt and Summit Counties  CO,Draft,10/26/2006,07/28/2006,Forest Service,CO,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86259,86259,White River National Forest Travel Management Plan  To Accommodate and Balance Transportation Needs  Implementation  Eagle  Garfield  Gunnison  Mesa  Moffat  Pitkin  Rio Blanco  Routt and Summit Counties  CO,20060300,Draft,2006-10-2500:00:00.0,NA,NA,NA,NA,CO,Forest Service,Wendy Haskins,970-945-3303,EC2
Clear Prong Project  Timber Harvest  Temporary Road Construction  Road Maintenance  Road Decommissioning  Thinning of Sub-Merchantable Tree  and Prescribed Fire  Boise National Forest  Cascade Ranger District  Valley County  ID,Final,08/28/2006,07/28/2006,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86260,86260,Clear Prong Project  Timber Harvest  Temporary Road Construction  Road Maintenance  Road Decommissioning  Thinning of Sub-Merchantable Tree  and Prescribed Fire  Boise National Forest  Cascade Ranger District  Valley County  ID,20060304,Final,2006-08-2800:00:00.0,NA,NA,NA,NA,ID,Forest Service,Keith Dimmett,208-382-7400,NA
Arapahoe Basin 2006 Improvement Plan  Enhancing the Recreational Experience Addressing Lifts  Parking  and Terrain Network  Montezuma Bowl  Implementation  US Army COE 404 Permit  White River National Forest  Summit County  CO,Draft,10/24/2006,07/21/2006,Forest Service,CO,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86258,86258,Arapahoe Basin 2006 Improvement Plan  Enhancing the Recreational Experience Addressing Lifts  Parking  and Terrain Network  Montezuma Bowl  Implementation  US Army COE 404 Permit  White River National Forest  Summit County  CO,20060298,Draft,2006-09-0500:00:00.0,NA,NA,NA,NA,CO,Forest Service,Peech Keller,970-468-5400,EC2
Rock Creek Recreational Trails Project  Updated Information on Habitat Status and Population Trend for the Pacific Deer Herd  Implementation  Eldorado National Forest  Eldorado County  CA,Draft Supplement,07/18/2006,07/21/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86256,86256,Rock Creek Recreational Trails Project  Updated Information on Habitat Status and Population Trend for the Pacific Deer Herd  Implementation  Eldorado National Forest  Eldorado County  CA,20060294,Draft Supplement,2006-09-0500:00:00.0,NA,NA,NA,NA,CA,Forest Service,Charis Parker,530-333-4312,LO
South Yuba Canal Maintenance Project  Hazardous Trees Removal  Implementation  Tahoe National Forest  Nevada County  CA,Draft,09/05/2006,07/21/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86257,86257,South Yuba Canal Maintenance Project  Hazardous Trees Removal  Implementation  Tahoe National Forest  Nevada County  CA,20060296,Draft,2006-09-0500:00:00.0,NA,NA,NA,NA,CA,Forest Service,Dennis W. Stevens,530-478-6253,EC2
School Fire Salvage Recovery Project  Salvage Harvest Fire-Killed (dead) and Fire-Damaged (dying) Trees  Implementation  Pomeroy Ranger District  Umatilla National Forest  Columbia and Garfield Counties  WA,Final,06/12/2006,07/14/2006,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86255,86255,School Fire Salvage Recovery Project  Salvage Harvest Fire-Killed (dead) and Fire-Damaged (dying) Trees  Implementation  Pomeroy Ranger District  Umatilla National Forest  Columbia and Garfield Counties  WA,20060289,Final,2006-08-1400:00:00.0,NA,NA,NA,NA,WA,Forest Service,Dean Millett,509-843-1891,NA
Little Belt-Castle-North Half Crazy Mountains Travel Management Plan  To Change the Management of Motorized and Non-motorized Travel on the Road  Trails  and Areas within  Belt Creek  Judith  Musselshell  and White Sulphur Springs Ranger Districts  Lewis and Clark National Forest  Cascade  Judith Basin  Meagher  Wheatland  Sweetgrass and Park Counties  MT,Draft,09/07/2006,07/14/2006,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86254,86254,Little Belt-Castle-North Half Crazy Mountains Travel Management Plan  To Change the Management of Motorized and Non-motorized Travel on the Road  Trails  and Areas within  Belt Creek  Judith  Musselshell  and White Sulphur Springs Ranger Districts  Lewis and Clark National Forest  Cascade  Judith Basin  Meagher  Wheatland  Sweetgrass and Park Counties  MT,20060287,Draft,2006-09-1500:00:00.0,NA,NA,NA,NA,MT,Forest Service,Dick Schwecke,406-791-7700,EC2
North Zone Range 05 Project  Reauthorizing Livestock Grazing on Eight Existing Allotments  Black Hill National Forest  Bearlodge and Northern  Hills Ranger Districts  Crook County  WY and Lawrence County  SD,Draft,08/21/2006,07/07/2006,Forest Service,WY,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86232,86232,North Zone Range 05 Project  Reauthorizing Livestock Grazing on Eight Existing Allotments  Black Hill National Forest  Bearlodge and Northern  Hills Ranger Districts  Crook County  WY and Lawrence County  SD,20060280,Draft,2006-08-2100:00:00.0,NA,NA,NA,NA,WY,Forest Service,Alice Allen,605-673-4853,EC2
Southwestern Region Amendment of Forest Plans  Implementation  Updated Information  Standards and Guidelines for Northen Goshawk and Mexican Spotted Owl  AZ and NM,Final Supplement,07/06/2006,07/07/2006,Forest Service,NA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86231,86231,Southwestern Region Amendment of Forest Plans  Implementation  Updated Information  Standards and Guidelines for Northen Goshawk and Mexican Spotted Owl  AZ and NM,20060279,Final Supplement,2006-08-0700:00:00.0,NA,NA,NA,NA,NA,Forest Service,Rita Moots,505-842-3125,NA
Northern Spotted Owl Management Plan  Removal or the Modification to the Survey and Manage Mitigation Measures  Standards and Guidelines (to the Northwest Forest Plan) New Information  to Address Three Deficiencies Final  Supplemental EIS (2004)  Northwest Forest Plan   OR  WA  and CA,DD,10/04/2006,07/07/2006,Forest Service,Multi,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86229,86229,Northern Spotted Owl Management Plan  Removal or the Modification to the Survey and Manage Mitigation Measures  Standards and Guidelines (to the Northwest Forest Plan) New Information  to Address Three Deficiencies Final  Supplemental EIS (2004)  Northwest Forest Plan   OR  WA  and CA,20060274,DD,2006-10-0500:00:00.0,NA,NA,NA,NA,WA-OR,Forest Service,Kathy Anderson,503-808-2256,NA
Maury Mountains Allotment Management Plan  To Implement or Eliminate Livestock Grazing in Six Allotments in the Maury Mountains of the Ochoco National Forest  Prineville  OR,Draft,08/21/2006,07/07/2006,Forest Service,OR,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86230,86230,Maury Mountains Allotment Management Plan  To Implement or Eliminate Livestock Grazing in Six Allotments in the Maury Mountains of the Ochoco National Forest  Prineville  OR,20060275,Draft,2006-08-2100:00:00.0,NA,NA,NA,NA,OR,Forest Service,Kevin Keown,541-416-6500,LO
Lower Valley Energy (LVE) Natural Gas Pipeline Project  Construction and Operation of a Pressurized Natural Gas Pipeline  Special-Use-Authorization  Big Piney and Jackson Ranger Districts  Bridger-Teton National Forest  Sublette and Teton Counties  WY,Draft,09/14/2006,07/03/2006,Forest Service,WY,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86228,86228,Lower Valley Energy (LVE) Natural Gas Pipeline Project  Construction and Operation of a Pressurized Natural Gas Pipeline  Special-Use-Authorization  Big Piney and Jackson Ranger Districts  Bridger-Teton National Forest  Sublette and Teton Counties  WY,20060264,Draft,2006-08-2500:00:00.0,2006-07-1400:00:00.0,Revision to FR Notice Published 07/03/2006:  Extend Comment Period from   08/17/2006 to 08/25/2006,NA,NA,WY,Forest Service,Teresa Trulock,307-276-3375,EC2
Pilgrim Vegetation Management Project  Proposes Commercial Thinning/Sanitation  Shasta-Trinity National Forest  Siskiyou County  CA,Draft,08/03/2006,06/23/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86226,86226,Pilgrim Vegetation Management Project  Proposes Commercial Thinning/Sanitation  Shasta-Trinity National Forest  Siskiyou County  CA,20060256,Draft,2006-08-0700:00:00.0,NA,NA,NA,NA,CA,Forest Service,Dennis Poehlmann,530-926-9656,EC2
Helicopter Access to Conduct Forest Inventory and Analysis (FIA) in Wilderness  Implementation  Tongass and Chugach National Forest  AK,Draft,08/07/2006,06/23/2006,Forest Service,AK,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86227,86227,Helicopter Access to Conduct Forest Inventory and Analysis (FIA) in Wilderness  Implementation  Tongass and Chugach National Forest  AK,20060257,Draft,2006-08-0700:00:00.0,NA,NA,NA,NA,AK,Forest Service,Ken Post,907-586-8796,LO
Jarbidge Ranger District Rangeland Management Project  Authorize Continued Livestock Grazing  Humboldt-Toiyabe National Forest  Columbia River  NV,Draft,08/16/2006,06/23/2006,Forest Service,NV,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86203,86203,Jarbidge Ranger District Rangeland Management Project  Authorize Continued Livestock Grazing  Humboldt-Toiyabe National Forest  Columbia River  NV,20060253,Draft,2006-08-2100:00:00.0,2006-08-0400:00:00.0,Revision of FR Notice Published on 06/23/2006:  Extending Comment Period from   08/07/2006 to 08/21/2006,NA,NA,NV,Forest Service,James Winfrey,775-778-6129,EC2
Brown Project  Proposal to Improve Forest Health by Reducing Overcrowded Forest Stand Conditions  Trinity River Management Unit  Shasta-Trinity National Forest  Weaverville Ranger District  Trinity County  CA,Final,07/14/2006,06/16/2006,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86202,86202,Brown Project  Proposal to Improve Forest Health by Reducing Overcrowded Forest Stand Conditions  Trinity River Management Unit  Shasta-Trinity National Forest  Weaverville Ranger District  Trinity County  CA,20060252,Final,2006-07-1700:00:00.0,NA,NA,NA,NA,CA,Forest Service,Ralph Phipps,530-226-2421,NA
Olympic National Forest  Beyond Prevention:  Site-Specific Invasive Plant Treatment Project  Implementation  Clallam  Grays Harbor  Jefferson and Mason Counties  WA,Draft,07/31/2006,06/16/2006,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86201,86201,Olympic National Forest  Beyond Prevention:  Site-Specific Invasive Plant Treatment Project  Implementation  Clallam  Grays Harbor  Jefferson and Mason Counties  WA,20060241,Draft,2006-07-3100:00:00.0,NA,NA,NA,NA,WA,Forest Service,Joan Ziegltrum,360-956-2320,EC1
West Gold Creek Project  Updated Information  Forest Management Activities Plan  Implementation  Idaho Panhandle National Forests  Sandpoints Ranger District  Bonner County  ID,Final Supplement,07/18/2006,06/16/2006,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86200,86200,West Gold Creek Project  Updated Information  Forest Management Activities Plan  Implementation  Idaho Panhandle National Forests  Sandpoints Ranger District  Bonner County  ID,20060240,Final Supplement,2006-07-1700:00:00.0,NA,NA,NA,NA,ID,Forest Service,Albert Helgengerg,208-265-6643,NA
